,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.05,leiden_0.15,leiden_0.2,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
1841,07_20_18__s1,MO_st11.25,xenopus,2282,7241,15326,A7,B8,B6,7,20,18,2282,2282,7.733245646529795,7241.0,8.887652,0.0,0.0,0.0,38.0,3.6635616,0.5247894,0.025440313111545994,False,False,7241.0,6,1,1,1,1,10,27,Ventral Inner Mesoderm
1854,07_20_31__s1,MO_st11.25,xenopus,1813,4352,8820,A7,B8,C7,7,20,31,1813,1813,7.503289630675082,4352.0,8.37862,0.0,0.0,0.0,22.0,3.1354942,0.50551474,0.046454767726161375,False,False,4352.0,2,0,0,0,4,2,41,Neural Plate Border
1897,07_20_74__s1,MO_st11.25,xenopus,1845,4836,10274,A7,B8,G2,7,20,74,1845,1845,7.520776415062797,4836.0,8.48405,0.0,0.0,0.0,22.0,3.1354942,0.45492142,0.04793388429752066,False,False,4836.0,4,2,2,2,3,0,6,Outer Epidermis
1910,07_20_87__s1,MO_st11.25,xenopus,2425,7642,16376,A7,B8,H3,7,20,87,2425,2425,7.793999089503996,7642.0,8.9415455,0.0,0.0,0.0,37.0,3.637586,0.48416644,0.02935153583617747,False,False,7642.0,5,2,2,2,5,11,7,Outer Neuroectoderm
1918,07_20_95__s1,MO_st11.25,xenopus,3411,10386,21914,A7,B8,H11,7,20,95,3411,3411,8.13505390861157,10386.0,9.24831,92.0,4.5325994,0.8858078,42.0,3.7612002,0.4043905,0.22077922077922085,False,False,10386.0,0,0,0,0,0,1,24,Inner Epidermis
1933,07_21_14__s1,MO_st11.25,xenopus,2262,6149,13411,A7,B9,B2,7,21,14,2262,2262,7.724446645633537,6149.0,8.724207,3.0,1.3862944,0.04878842,25.0,3.2580965,0.40657017,0.06744868035190614,False,False,6149.0,1,0,1,0,2,6,29,Dorsal Inner Mesoderm
1941,07_21_22__s1,MO_st11.25,xenopus,1428,2774,5857,A7,B9,B10,7,21,22,1428,1428,7.264730177929867,2774.0,7.9284062,1.0,0.6931472,0.036049027,23.0,3.1780539,0.8291276,0.012074643249176729,False,False,2774.0,11,2,2,2,5,7,17,Outer Epidermis
1943,07_21_24__s1,MO_st11.25,xenopus,2737,8181,17485,A7,B9,B12,7,21,24,2737,2737,7.914983005848394,8181.0,9.009692,3.0,1.3862944,0.036670335,43.0,3.7841897,0.5256081,0.05776173285198557,False,False,8181.0,0,0,0,0,0,1,33,Inner Epidermis
1950,07_21_31__s1,MO_st11.25,xenopus,2036,4657,9826,A7,B9,C7,7,21,31,2036,2036,7.619233416226805,4657.0,8.4463415,0.0,0.0,0.0,64.0,4.1743875,1.3742753,0.025440313111545994,False,False,4657.0,11,2,2,2,5,7,17,Outer Neuroectoderm
1967,07_21_48__s1,MO_st11.25,xenopus,1321,2226,4690,A7,B9,D12,7,21,48,1321,1321,7.186901020411631,2226.0,7.7084107,0.0,0.0,0.0,52.0,3.9702919,2.3360288,0.021861336664584632,False,False,2226.0,7,1,1,1,1,17,4,Dorsal Inner Endoderm
1975,07_21_56__s1,MO_st11.25,xenopus,2005,5621,12418,A7,B9,E8,7,21,56,2005,2005,7.603897968521881,5621.0,8.634442,0.0,0.0,0.0,26.0,3.295837,0.46255115,0.046454767726161375,False,False,5621.0,3,1,1,1,6,10,53,Ventral Inner Mesoderm
1977,07_21_58__s1,MO_st11.25,xenopus,2528,8213,17759,A7,B9,E10,7,21,58,2528,2528,7.835579246669965,8213.0,9.013596,1.0,0.6931472,0.012175819,34.0,3.5553482,0.41397783,0.08143322475570033,False,False,8213.0,10,1,4,4,9,12,2,Unidentified Cluster
2027,07_22_12__s1,MO_st11.25,xenopus,2471,7401,16036,A7,B10,A12,7,22,12,2471,2471,7.812782818577581,7401.0,8.909506,3.0,1.3862944,0.040535063,53.0,3.988984,0.71611947,0.026385224274406333,False,False,7401.0,4,2,2,2,3,0,1,Cement Gland Primordium
2031,07_22_16__s1,MO_st11.25,xenopus,2171,5852,12752,A7,B10,B4,7,22,16,2171,2171,7.683403681053826,5852.0,8.674709,0.0,0.0,0.0,29.0,3.4011974,0.49555707,0.03714710252600297,False,False,5852.0,0,0,0,0,0,3,35,Neural Plate Border
2063,07_22_48__s1,MO_st11.25,xenopus,1299,2401,5072,A7,B10,D12,7,22,48,1299,1299,7.170119543449628,2401.0,7.784057,3.0,1.3862944,0.124947935,18.0,2.944439,0.7496876,0.06338694418164618,False,False,2401.0,11,2,2,2,5,7,17,Outer Neuroectoderm
2076,07_22_61__s1,MO_st11.25,xenopus,2494,6445,13753,A7,B10,F1,7,22,61,2494,2494,7.822044008185619,6445.0,8.771215,1.0,0.6931472,0.015515904,33.0,3.5263605,0.5120248,0.13030746705710106,False,False,6445.0,2,0,0,0,4,2,11,Inner Epidermis
2093,07_22_78__s1,MO_st11.25,xenopus,2365,7423,16031,A7,B10,G6,7,22,78,2365,2365,7.768956044538332,7423.0,8.912474,0.0,0.0,0.0,47.0,3.871201,0.6331672,0.03364352183249821,False,False,7423.0,7,1,1,1,1,9,40,Dorsal Inner Endoderm
2098,07_22_83__s1,MO_st11.25,xenopus,2391,7382,15925,A7,B10,G11,7,22,83,2391,2391,7.779885115070522,7382.0,8.906936,0.0,0.0,0.0,36.0,3.6109178,0.48767272,0.02735156771180787,False,False,7382.0,9,0,0,0,8,5,38,Inner Neuroectoderm
2107,07_22_92__s1,MO_st11.25,xenopus,1990,5528,12074,A7,B10,H8,7,22,92,1990,1990,7.596392304064196,5528.0,8.617763,0.0,0.0,0.0,29.0,3.4011974,0.52460206,0.039634146341463415,False,False,5528.0,5,2,2,2,3,0,6,Outer Neuroectoderm
2136,07_23_25__s1,MO_st11.25,xenopus,3124,11609,24746,A7,B11,C1,7,23,25,3124,3124,8.047189562170502,11609.0,9.359622,0.0,0.0,0.0,65.0,4.189655,0.5599104,0.07407407407407407,False,False,11609.0,5,2,2,2,3,11,8,Outer Neuroectoderm
2137,07_23_26__s1,MO_st11.25,xenopus,2048,5075,10652,A7,B11,C2,7,23,26,2048,2048,7.6251071482389,5075.0,8.532279,1.0,0.6931472,0.019704435,31.0,3.465736,0.61083746,0.05776173285198557,False,False,5075.0,2,0,0,0,8,8,56,Neural Plate Border
2179,07_23_68__s1,MO_st11.25,xenopus,1999,5457,11669,A7,B11,F8,7,23,68,1999,1999,7.600902459542082,5457.0,8.604837,0.0,0.0,0.0,26.0,3.295837,0.47645223,0.03038674033149172,False,False,5457.0,3,1,1,1,6,4,61,Dorsal Inner Mesoderm
2205,07_23_94__s1,MO_st11.25,xenopus,1571,3092,6593,A7,B11,H10,7,23,94,1571,1571,7.360103972989152,3092.0,8.036897,0.0,0.0,0.0,29.0,3.4011974,0.93790424,0.08680947012401354,False,False,3092.0,7,1,1,1,1,17,4,Dorsal Inner Endoderm
2217,07_24_10__s1,MO_st11.25,xenopus,2792,8809,19000,A7,B12,A10,7,24,10,2792,2792,7.934871565945177,8809.0,9.083643,4.0,1.609438,0.045408104,59.0,4.0943446,0.6697696,0.05776173285198557,False,False,8809.0,0,0,0,0,0,1,33,Inner Neuroectoderm
2238,07_24_31__s1,MO_st11.25,xenopus,2380,7332,15813,A7,B12,C7,7,24,31,2380,2380,7.7752758464868625,7332.0,8.90014,2.0,1.0986123,0.027277688,34.0,3.5553482,0.46372068,0.040926640926640924,False,False,7332.0,4,2,2,2,3,0,6,Outer Epidermis
2268,07_24_61__s1,MO_st11.25,xenopus,2475,7642,16548,A7,B12,F1,7,24,61,2475,2475,7.814399633804487,7642.0,8.9415455,1.0,0.6931472,0.0130855795,37.0,3.637586,0.48416644,0.08680947012401354,False,False,7642.0,0,0,0,0,0,3,13,Neural Plate Border
2288,07_24_81__s1,MO_st11.25,xenopus,1768,4857,10573,A7,B12,G9,7,24,81,1768,1768,7.478169694159785,4857.0,8.488382,1.0,0.6931472,0.020588841,24.0,3.218876,0.4941322,0.021861336664584632,False,False,4857.0,5,2,2,2,3,0,6,Outer Epidermis
2294,07_24_87__s1,MO_st11.25,xenopus,2270,6045,13130,A7,B12,H3,7,24,87,2270,2270,7.7279755421055585,6045.0,8.707152,3.0,1.3862944,0.049627792,35.0,3.583519,0.5789909,0.038374717832957116,False,False,6045.0,2,0,0,0,4,2,76,Neural Plate Border
2307,07_25_04__s1,MO_st11.25,xenopus,2030,4847,10525,A7,C1,A4,7,25,4,2030,2030,7.616283561580385,4847.0,8.486321,1.0,0.6931472,0.020631319,19.0,2.9957323,0.39199507,0.16351118760757313,False,False,4847.0,2,0,0,0,4,2,11,Inner Epidermis
2323,07_25_20__s1,MO_st11.25,xenopus,2191,6095,12971,A7,C1,B8,7,25,20,2191,2191,7.692569648067906,6095.0,8.715388,0.0,0.0,0.0,24.0,3.218876,0.39376536,0.14021571648690292,False,False,6095.0,0,0,0,0,0,3,77,Neural Plate Border
2343,07_25_40__s1,MO_st11.25,xenopus,1896,4604,10117,A7,C1,D4,7,25,40,1896,1896,7.5480289699350145,4604.0,8.434898,0.0,0.0,0.0,32.0,3.4965076,0.6950478,0.08680947012401354,False,False,4604.0,10,1,4,4,9,12,2,Unidentified Cluster
2349,07_25_46__s1,MO_st11.25,xenopus,1486,3362,7414,A7,C1,D10,7,25,46,1486,1486,7.304515946460155,3362.0,8.120588,0.0,0.0,0.0,19.0,2.9957323,0.56513983,0.054290718038528904,False,False,3362.0,3,1,1,1,6,10,53,Dorsal Inner Mesoderm
2368,07_25_65__s1,MO_st11.25,xenopus,1760,4243,9106,A7,C1,F5,7,25,65,1760,1760,7.473637108496206,4243.0,8.353262,0.0,0.0,0.0,21.0,3.0910425,0.49493286,0.054290718038528904,False,False,4243.0,3,1,1,1,6,4,60,Dorsal Inner Mesoderm
2380,07_25_77__s1,MO_st11.25,xenopus,1744,4510,9745,A7,C1,G5,7,25,77,1744,1744,7.4645098346365275,4510.0,8.414274,1.0,0.6931472,0.02217295,24.0,3.218876,0.5321508,0.10573248407643308,False,False,4510.0,14,1,3,3,7,15,23,Dorsal Outer Mesoderm
2389,07_25_86__s1,MO_st11.25,xenopus,2492,8065,17478,A7,C1,H2,7,25,86,2492,2492,7.821242083523558,8065.0,8.995413,7.0,2.0794415,0.08679479,38.0,3.6635616,0.47117174,0.06338694418164618,False,False,8065.0,12,1,3,3,10,13,14,Dorsal Outer Endoderm
2406,07_26_07__s1,MO_st11.25,xenopus,2091,5337,11254,A7,C2,A7,7,26,7,2091,2091,7.645875825184813,5337.0,8.582606,0.0,0.0,0.0,33.0,3.5263605,0.6183249,0.056,False,False,5337.0,2,0,0,0,0,3,76,Neural Plate Border
2419,07_26_20__s1,MO_st11.25,xenopus,2717,9710,20845,A7,C2,B8,7,26,20,2717,2717,7.907651594711089,9710.0,9.181015,2.0,1.0986123,0.020597322,59.0,4.0943446,0.607621,0.023611997447351627,False,False,9710.0,9,0,0,0,8,5,30,Inner Neuroectoderm
2431,07_26_32__s1,MO_st11.25,xenopus,1861,4542,9927,A7,C2,C8,7,26,32,1861,1861,7.529406457837013,4542.0,8.421343,0.0,0.0,0.0,18.0,2.944439,0.39630118,0.039634146341463415,False,False,4542.0,3,0,1,1,6,4,72,Dorsal Inner Mesoderm
2440,07_26_41__s1,MO_st11.25,xenopus,2529,8208,17074,A7,C2,D5,7,26,41,2529,2529,7.835974581721566,8208.0,9.012986,6.0,1.9459101,0.07309942,43.0,3.7841897,0.5238792,0.17733089579524675,False,False,8208.0,10,1,4,4,9,12,44,Unidentified Cluster
2450,07_26_51__s1,MO_st11.25,xenopus,2638,7957,16866,A7,C2,E3,7,26,51,2638,2638,7.878155336503324,7957.0,8.981933,11.0,2.4849067,0.13824305,49.0,3.912023,0.61581,0.09261430246189921,False,False,7957.0,1,0,1,0,2,6,29,Dorsal Inner Mesoderm
2452,07_26_53__s1,MO_st11.25,xenopus,2716,9316,19826,A7,C2,E5,7,26,53,2716,2716,7.907283609426348,9316.0,9.139596,2.0,1.0986123,0.021468442,39.0,3.6888795,0.41863462,0.03364352183249821,False,False,9316.0,9,0,0,0,8,5,16,Inner Neuroectoderm
2472,07_26_73__s1,MO_st11.25,xenopus,2121,5925,12389,A7,C2,G1,7,26,73,2121,2121,7.660114319173928,5925.0,8.687105,0.0,0.0,0.0,23.0,3.1780539,0.38818565,0.03144654088050315,False,False,5925.0,10,1,4,4,9,12,70,Unidentified Cluster
2484,07_26_85__s1,MO_st11.25,xenopus,2373,8667,18696,A7,C2,H1,7,26,85,2373,2373,7.772331575169614,8667.0,9.067393,14.0,2.7080503,0.16153225,30.0,3.4339871,0.34614053,0.10937499999999997,False,False,8667.0,13,1,3,3,7,14,18,Ventral Outer Endoderm
2490,07_26_91__s1,MO_st11.25,xenopus,2055,5249,11256,A7,C2,H7,7,26,91,2055,2055,7.628517626575055,5249.0,8.565984,4.0,1.609438,0.07620499,30.0,3.4339871,0.57153744,0.01937046004842615,False,False,5249.0,2,0,0,0,2,8,48,Neural Plate Border
2530,07_27_35__s1,MO_st11.25,xenopus,1403,2343,4841,A7,C3,C11,7,27,35,1403,1403,7.247080584585756,2343.0,7.759614,95.0,4.564348,4.0546308,6.0,1.9459101,0.25608194,0.03253182461103253,False,False,2343.0,15,3,5,5,11,18,39,Unidentified Cluster
2543,07_27_48__s1,MO_st11.25,xenopus,2657,9862,20900,A7,C3,D12,7,27,48,2657,2657,7.885329239273191,9862.0,9.196546,1.0,0.6931472,0.010139931,57.0,4.060443,0.5779761,0.020183486238532115,False,False,9862.0,6,1,1,1,1,10,19,Ventral Inner Mesoderm
2560,07_27_65__s1,MO_st11.25,xenopus,2260,6750,14549,A7,C3,F5,7,27,65,2260,2260,7.72356247227797,6750.0,8.817446,0.0,0.0,0.0,37.0,3.637586,0.54814816,0.023611997447351627,False,False,6750.0,6,1,1,1,1,10,27,Ventral Inner Mesoderm
2561,07_27_66__s1,MO_st11.25,xenopus,2547,7868,16969,A7,C3,F6,7,27,66,2547,2547,7.843064016692054,7868.0,8.970686,0.0,0.0,0.0,34.0,3.5553482,0.43213013,0.05263157894736842,False,False,7868.0,0,0,0,0,0,3,35,Neural Plate Border
2569,07_27_74__s1,MO_st11.25,xenopus,2550,7928,17228,A7,C3,G2,7,27,74,2550,2550,7.844240718141811,7928.0,8.978282,4.0,1.609438,0.050454088,38.0,3.6635616,0.47931382,0.034782608695652174,False,False,7928.0,0,0,0,0,0,1,42,Neural Plate Border
2573,07_27_78__s1,MO_st11.25,xenopus,2252,6386,13720,A7,C3,G6,7,27,78,2252,2252,7.720017940432244,6386.0,8.76202,5.0,1.7917595,0.078296274,27.0,3.3322046,0.42279986,0.01779359430604982,False,False,6386.0,2,0,0,0,4,2,11,Neural Plate Border
2574,07_27_79__s1,MO_st11.25,xenopus,2313,6947,14817,A7,C3,G7,7,27,79,2313,2313,7.746732907753622,6947.0,8.84621,0.0,0.0,0.0,33.0,3.5263605,0.47502518,0.03364352183249821,False,False,6947.0,4,2,2,2,3,0,49,Outer Epidermis
2592,07_28_01__s1,MO_st11.25,xenopus,1916,4829,10310,A7,C4,A1,7,28,1,1916,1916,7.558516743045645,4829.0,8.482602,1.0,0.6931472,0.02070822,24.0,3.218876,0.4969973,0.03714710252600297,False,False,4829.0,2,0,0,0,2,8,48,Neural Plate Border
2607,07_28_16__s1,MO_st11.25,xenopus,2699,8802,18448,A7,C4,B4,7,28,16,2699,2699,7.90100705199242,8802.0,9.082848,2.0,1.0986123,0.022722108,33.0,3.5263605,0.3749148,0.020183486238532115,False,False,8802.0,11,2,2,2,5,7,0,Ventral Outer Mesoderm
2643,07_28_52__s1,MO_st11.25,xenopus,2406,7931,16625,A7,C4,E4,7,28,52,2406,2406,7.786136437783072,7931.0,8.978661,1.0,0.6931472,0.01260875,46.0,3.8501475,0.5800025,0.040926640926640924,False,False,7931.0,4,2,2,2,3,0,8,Outer Epidermis
2652,07_28_61__s1,MO_st11.25,xenopus,2552,8379,18021,A7,C4,F1,7,28,61,2552,2552,7.845024417241484,8379.0,9.033604,2.0,1.0986123,0.023869196,27.0,3.3322046,0.32223415,0.026385224274406333,False,False,8379.0,9,0,0,0,8,5,30,Inner Neuroectoderm
2676,07_28_85__s1,MO_st11.25,xenopus,3183,12278,26413,A7,C4,H1,7,28,85,3183,3183,8.065893546964274,12278.0,9.415646,3.0,1.3862944,0.024433946,65.0,4.189655,0.5294022,0.03714710252600297,False,False,12278.0,9,0,0,0,8,5,38,Neural Plate Border
2693,07_29_06__s1,MO_st11.25,xenopus,2657,8281,18099,A7,C5,A6,7,29,6,2657,2657,7.885329239273191,8281.0,9.02184,8.0,2.1972246,0.09660669,40.0,3.713572,0.48303342,0.026385224274406333,False,False,8281.0,4,2,2,2,3,0,6,Outer Neuroectoderm
2734,07_29_47__s1,MO_st11.25,xenopus,2126,5782,12366,A7,C5,D11,7,29,47,2126,2126,7.6624678152002375,5782.0,8.662678,4.0,1.609438,0.06918021,40.0,3.713572,0.69180214,0.06744868035190614,False,False,5782.0,14,1,3,3,7,15,15,Ventral Outer Mesoderm
2742,07_29_55__s1,MO_st11.25,xenopus,1575,2928,6133,A7,C5,E7,7,29,55,1575,1575,7.362645270417825,2928.0,7.982416,0.0,0.0,0.0,41.0,3.7376697,1.4002732,0.018573996405032954,False,False,2928.0,11,2,2,2,5,7,17,Outer Neuroectoderm
2759,07_29_72__s1,MO_st11.25,xenopus,1944,4539,10155,A7,C5,F12,7,29,72,1944,1944,7.573017256052546,4539.0,8.420682,0.0,0.0,0.0,35.0,3.583519,0.771095,0.08965517241379312,False,False,4539.0,10,1,4,4,9,12,44,Unidentified Cluster
2782,07_29_95__s1,MO_st11.25,xenopus,2496,7682,16822,A7,C5,H11,7,29,95,2496,2496,7.822845290279774,7682.0,8.946765,0.0,0.0,0.0,40.0,3.713572,0.5206978,0.021013597033374534,False,False,7682.0,9,0,0,0,8,5,16,Inner Neuroectoderm
2793,07_30_10__s1,MO_st11.25,xenopus,1495,2975,6229,A7,C6,A10,7,30,10,1495,1495,7.310550158534422,2975.0,7.9983354,0.0,0.0,0.0,16.0,2.8332133,0.53781515,0.09890109890109888,False,False,2975.0,0,0,0,0,0,3,50,Neural Plate Border
2817,07_30_34__s1,MO_st11.25,xenopus,1445,2663,5854,A7,C6,C10,7,30,34,1445,1445,7.27655640271871,2663.0,7.887584,0.0,0.0,0.0,22.0,3.1354942,0.82613593,0.05263157894736842,False,False,2663.0,2,0,0,0,0,3,35,Neural Plate Border
2826,07_30_43__s1,MO_st11.25,xenopus,1031,1813,3737,A7,C6,D7,7,30,43,1031,1031,6.939253946041508,1813.0,7.5032897,0.0,0.0,0.0,10.0,2.3978953,0.55157197,0.008316008316008318,False,False,1813.0,11,2,2,2,5,7,0,Outer Epidermis
2835,07_30_52__s1,MO_st11.25,xenopus,1372,2664,5514,A7,C6,E4,7,30,52,1372,1372,7.224753405767971,2664.0,7.8879595,1.0,0.6931472,0.037537538,24.0,3.218876,0.9009009,0.045016077170418,False,False,2664.0,5,2,2,2,5,11,45,Outer Epidermis
2857,07_30_74__s1,MO_st11.25,xenopus,1689,3771,8050,A7,C6,G2,7,30,74,1689,1689,7.432483807917119,3771.0,8.235361,0.0,0.0,0.0,30.0,3.4339871,0.795545,0.08143322475570033,False,False,3771.0,5,2,2,2,5,11,8,Outer Neuroectoderm
2865,07_30_82__s1,MO_st11.25,xenopus,1313,2659,5655,A7,C6,G10,7,30,82,1313,1313,7.1808311990445555,2659.0,7.886081,1.0,0.6931472,0.037608124,13.0,2.6390574,0.4889056,0.026385224274406333,False,False,2659.0,9,0,0,0,8,5,38,Inner Neuroectoderm
2892,07_31_13__s1,MO_st11.25,xenopus,2007,6056,12855,A7,C7,B1,7,31,13,2007,2007,7.60489448081162,6056.0,8.70897,2.0,1.0986123,0.0330251,36.0,3.6109178,0.5944518,0.011419249592169656,False,False,6056.0,6,1,1,1,1,9,3,Ventral Inner Endoderm
2936,07_31_57__s1,MO_st11.25,xenopus,2487,7814,16656,A7,C7,E9,7,31,57,2487,2487,7.81923445385907,7814.0,8.9638,2.0,1.0986123,0.025595084,45.0,3.8286414,0.5758894,0.06744868035190614,False,False,7814.0,7,1,1,1,1,9,40,Dorsal Inner Endoderm
2969,07_31_90__s1,MO_st11.25,xenopus,2634,8450,18313,A7,C7,H6,7,31,90,2634,2634,7.876638460975463,8450.0,9.04204,1.0,0.6931472,0.01183432,53.0,3.988984,0.62721896,0.07178968655207278,False,False,8450.0,14,1,3,3,7,15,15,Ventral Outer Mesoderm
2990,07_32_15__s1,MO_st11.25,xenopus,2196,6262,13696,A7,C8,B3,7,32,15,2196,2196,7.69484807238461,6262.0,8.742414,0.0,0.0,0.0,36.0,3.6109178,0.5748962,0.08143322475570033,False,False,6262.0,0,0,0,0,0,3,35,Neural Plate Border
2998,07_32_23__s1,MO_st11.25,xenopus,1632,3339,7220,A7,C8,B11,7,32,23,1632,1632,7.398174092970465,3339.0,8.113726,5.0,1.7917595,0.14974543,27.0,3.3322046,0.8086253,0.039634146341463415,False,False,3339.0,10,1,4,4,9,12,44,Unidentified Cluster
3095,07_33_24__s1,MO_st11.25,xenopus,2258,6428,13819,A7,C9,B12,7,33,24,2258,2258,7.7226775164680035,6428.0,8.768575,0.0,0.0,0.0,34.0,3.5553482,0.5289359,0.09261430246189921,False,False,6428.0,1,0,0,0,2,8,62,Neural Plate Border
3130,07_33_59__s1,MO_st11.25,xenopus,2676,8846,18669,A7,C9,E11,7,33,59,2676,2676,7.892452043520352,8846.0,9.087833,6.0,1.9459101,0.06782727,44.0,3.8066626,0.49739996,0.014823261117445837,False,False,8846.0,0,0,0,0,0,1,33,Inner Epidermis
3192,07_34_25__s1,MO_st11.25,xenopus,2045,4850,9509,A7,C10,C1,7,34,25,2045,2045,7.6236419465115715,4850.0,8.48694,0.0,0.0,0.0,22.0,3.1354942,0.45360824,0.045016077170418,False,False,4850.0,1,0,0,0,2,8,71,Neural Plate Border
3205,07_34_38__s1,MO_st11.25,xenopus,2626,8417,18213,A7,C10,D2,7,34,38,2626,2626,7.87359778968554,8417.0,9.038128,1.0,0.6931472,0.011880717,40.0,3.713572,0.47522873,0.08680947012401354,False,False,8417.0,14,1,3,3,7,15,15,Dorsal Outer Mesoderm
3216,07_34_49__s1,MO_st11.25,xenopus,2135,5391,10908,A7,C10,E1,7,34,49,2135,2135,7.666690200080086,5391.0,8.592671,3.0,1.3862944,0.055648305,16.0,2.8332133,0.29679096,0.1455696202531645,False,False,5391.0,14,1,3,3,7,15,23,Dorsal Outer Mesoderm
3234,07_34_67__s1,MO_st11.25,xenopus,2773,9930,20589,A7,C10,F7,7,34,67,2773,2773,7.928045600874777,9930.0,9.203417,1.0,0.6931472,0.010070493,40.0,3.713572,0.40281975,0.01411631846414455,False,False,9930.0,4,2,2,2,3,0,1,Outer Epidermis
3249,07_34_82__s1,MO_st11.25,xenopus,1837,3876,8221,A7,C10,G10,7,34,82,1837,1837,7.516433302915632,3876.0,8.262817,2.0,1.0986123,0.05159959,36.0,3.6109178,0.92879254,0.024516129032258062,False,False,3876.0,8,0,0,0,4,2,28,Neural Plate Border
3258,07_34_91__s1,MO_st11.25,xenopus,4860,34769,76133,A7,C10,H7,7,34,91,4860,4860,8.488999457045455,34769.0,10.456511,6.0,1.9459101,0.017256752,162.0,5.09375,0.4659323,0.0956937799043062,False,False,34769.0,12,1,3,3,10,13,14,Ventral Outer Endoderm
3281,07_35_18__s1,MO_st11.25,xenopus,2360,7604,16012,A7,C11,B6,7,35,18,2360,2360,7.766840537085513,7604.0,8.936562,1.0,0.6931472,0.013150973,35.0,3.583519,0.46028405,0.0510204081632653,False,False,7604.0,4,2,2,2,3,0,32,Outer Epidermis
3294,07_35_31__s1,MO_st11.25,xenopus,1366,2851,5858,A7,C11,C7,7,35,31,1366,1366,7.220373836723949,2851.0,7.9557757,1.0,0.6931472,0.03507541,19.0,2.9957323,0.66643286,0.12571428571428572,False,False,2851.0,10,1,4,4,9,12,70,Unidentified Cluster
3305,07_35_42__s1,MO_st11.25,xenopus,2364,8922,18816,A7,C11,D6,7,35,42,2364,2364,7.768533300926033,8922.0,9.096388,1.0,0.6931472,0.011208249,45.0,3.8286414,0.5043712,0.11716621253405993,False,False,8922.0,10,1,4,4,9,12,44,Unidentified Cluster
3349,07_35_86__s1,MO_st11.25,xenopus,2534,7534,15969,A7,C11,H2,7,35,86,2534,2534,7.837948916025283,7534.0,8.927314,3.0,1.3862944,0.039819486,46.0,3.8501475,0.6105654,0.040926640926640924,False,False,7534.0,0,0,0,0,0,3,35,Inner Neuroectoderm
3368,07_36_09__s1,MO_st11.25,xenopus,2218,6084,13266,A7,C12,A9,7,36,9,2218,2218,7.704811922932594,6084.0,8.713582,7.0,2.0794415,0.11505588,32.0,3.4965076,0.5259698,0.04793388429752066,False,False,6084.0,0,0,0,0,0,3,35,Inner Epidermis
3391,07_36_32__s1,MO_st11.25,xenopus,2802,9731,20800,A7,C12,C8,7,36,32,2802,2802,7.938445551164788,9731.0,9.183175,1.0,0.6931472,0.010276436,70.0,4.26268,0.7193505,0.10937499999999997,False,False,9731.0,1,0,1,1,2,6,67,Dorsal Inner Mesoderm
3427,07_36_68__s1,MO_st11.25,xenopus,2987,12039,26027,A7,C12,F8,7,36,68,2987,2987,8.002359546252707,12039.0,9.395989,0.0,0.0,0.0,63.0,4.158883,0.5232993,0.07643979057591624,False,False,12039.0,5,2,2,2,5,11,7,Outer Neuroectoderm
3456,07_37_01__s1,MO_st11.25,xenopus,2274,6876,15340,A7,D1,A1,7,37,1,2274,2274,7.729735331385051,6876.0,8.8359375,1.0,0.6931472,0.01454334,26.0,3.295837,0.3781268,0.01014415376401495,False,False,6876.0,4,2,2,2,3,0,1,Outer Epidermis
3459,07_37_04__s1,MO_st11.25,xenopus,2127,6016,13131,A7,D1,A4,7,37,4,2127,2127,7.662937850461535,6016.0,8.702344,1.0,0.6931472,0.01662234,28.0,3.3672957,0.46542552,0.054290718038528904,False,False,6016.0,1,0,1,1,2,6,59,Dorsal Inner Mesoderm
3461,07_37_06__s1,MO_st11.25,xenopus,2357,6974,15357,A7,D1,A6,7,37,6,2357,2357,7.765569081097317,6974.0,8.850087,1.0,0.6931472,0.014338973,50.0,3.9318256,0.7169486,0.08965517241379312,False,False,6974.0,9,0,0,0,2,5,67,Inner Neuroectoderm
3466,07_37_11__s1,MO_st11.25,xenopus,1994,4820,10645,A7,D1,A11,7,37,11,1994,1994,7.598399329323964,4820.0,8.480737,0.0,0.0,0.0,19.0,2.9957323,0.3941909,0.08965517241379312,False,False,4820.0,5,2,2,2,5,11,7,Outer Neuroectoderm
3491,07_37_36__s1,MO_st11.25,xenopus,2263,6457,14015,A7,D1,C12,7,37,36,2263,2263,7.724888439323074,6457.0,8.773075,1.0,0.6931472,0.015487067,45.0,3.8286414,0.6969181,0.06145251396648045,False,False,6457.0,0,0,0,0,0,1,34,Inner Epidermis
3498,07_37_43__s1,MO_st11.25,xenopus,2040,5738,12658,A7,D1,D7,7,37,43,2040,2040,7.621195162809845,5738.0,8.65504,0.0,0.0,0.0,32.0,3.4965076,0.5576856,0.03714710252600297,False,False,5738.0,9,0,0,0,8,5,38,Inner Neuroectoderm
