,orig.ident,nCount_RNA,nFeature_RNA,bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_well,bc2_well,bc3_well,bc1_wind,bc2_wind,bc3_wind,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,doublet_scores,predicted_doublets,doublet_info,n_counts,leiden_1.0,leiden_0.1,leiden_0.3,leiden_0.8,leiden_1.2,leiden_10.0,region_annotation
01_14_88__s1,0,2170.0,1158,01_14_88__s1,all-well,xenopus,1158,2170,6161,A1,B2,H4,1,14,88,1158,1158,7.055312843339752,2170.0,7.682943169878292,0.0,0.0,0.0,12.0,2.5649493574615367,0.5529953917050692,0.10817506193228735,False,False,2170.0,2,2,2,5,3,42,Dorsal Inner Endoderm
01_15_19__s1,0,5614.0,1998,01_15_19__s1,all-well,xenopus,1998,5614,15093,A1,B3,B7,1,15,19,1998,1998,7.6004023345004,5614.0,8.633196867172543,0.0,0.0,0.0,16.0,2.833213344056216,0.28500178126113285,0.02661596958174905,False,False,5614.0,3,1,1,0,2,39,Outer Epidermis
01_15_29__s1,0,4245.0,1724,01_15_29__s1,all-well,xenopus,1724,4245,11414,A1,B3,C5,1,15,29,1724,1724,7.45298232946546,4245.0,8.353732642263202,0.0,0.0,0.0,14.0,2.70805020110221,0.3297997644287397,0.11055276381909544,False,False,4245.0,4,2,2,8,8,36,Ventral Inner Mesoderm
01_15_33__s1,0,4203.0,1748,01_15_33__s1,all-well,xenopus,1748,4203,11332,A1,B3,C9,1,15,33,1748,1748,7.466799475018602,4203.0,8.343791731996841,0.0,0.0,0.0,22.0,3.1354942159291497,0.5234356412086605,0.03693181818181818,False,False,4203.0,9,0,3,9,10,31,Ventral Inner Mesoderm
01_15_51__s1,0,2372.0,1234,01_15_51__s1,all-well,xenopus,1234,2372,6491,A1,B3,E3,1,15,51,1234,1234,7.118826249062078,2372.0,7.771910256435763,0.0,0.0,0.0,11.0,2.4849066497880004,0.463743676222597,0.07599999999999998,False,False,2372.0,7,0,0,1,6,81,Inner Epidermis
01_15_62__s1,0,4867.0,1969,01_15_62__s1,all-well,xenopus,1969,4867,13160,A1,B3,F2,1,15,62,1969,1969,7.585788821732034,4867.0,8.490438454107418,2.0,1.0986122886681098,0.04109307581672488,20.0,3.044522437723423,0.41093075816724883,0.07912687585266029,False,False,4867.0,3,1,1,0,2,2,Outer Epidermis
01_15_64__s1,0,2045.0,1113,01_15_64__s1,all-well,xenopus,1113,2045,5588,A1,B3,F4,1,15,64,1113,1113,7.01571242048723,2045.0,7.6236419465115715,0.0,0.0,0.0,6.0,1.9459101490553132,0.293398533007335,0.06105512744516893,False,False,2045.0,14,3,6,12,16,14,Unidentified Cluster
01_15_69__s1,0,3329.0,1514,01_15_69__s1,all-well,xenopus,1514,3329,9037,A1,B3,F9,1,15,69,1514,1514,7.323170717943469,3329.0,8.110727582974489,1.0,0.6931471805599453,0.030039050765995796,7.0,2.0794415416798357,0.21027335536197056,0.1036144578313253,False,False,3329.0,4,2,2,4,4,21,Ventral Inner Mesoderm
01_15_74__s1,0,2631.0,1309,01_15_74__s1,all-well,xenopus,1309,2631,7273,A1,B3,G2,1,15,74,1309,1309,7.177782416195197,2631.0,7.875499292445208,0.0,0.0,0.0,10.0,2.3978952727983707,0.3800836183960471,0.06876971608832808,False,False,2631.0,11,1,1,0,12,35,Outer Epidermis
01_16_03__s1,0,2270.0,1165,01_16_03__s1,all-well,xenopus,1165,2270,6373,A1,B4,A3,1,16,3,1165,1165,7.061334366910438,2270.0,7.7279755421055585,0.0,0.0,0.0,10.0,2.3978952727983707,0.4405286343612335,0.06105512744516893,False,False,2270.0,8,2,2,4,7,78,Ventral Inner Mesoderm
01_16_12__s1,0,4511.0,1848,01_16_12__s1,all-well,xenopus,1848,4511,12842,A1,B4,A12,1,16,12,1848,1848,7.522400231387125,4511.0,8.414495793177895,0.0,0.0,0.0,22.0,3.1354942159291497,0.4876967412990468,0.029143105698129616,False,False,4511.0,0,0,0,2,0,1,Inner Epidermis
01_16_28__s1,0,1919.0,1078,01_16_28__s1,all-well,xenopus,1078,1919,5450,A1,B4,C4,1,16,28,1078,1078,6.983789965258135,1919.0,7.560080465021827,0.0,0.0,0.0,12.0,2.5649493574615367,0.6253256904637832,0.04179104477611941,False,False,1919.0,6,1,1,6,5,0,Outer Epidermis
01_16_48__s1,0,2402.0,1295,01_16_48__s1,all-well,xenopus,1295,2402,6673,A1,B4,D12,1,16,48,1295,1295,7.16703787691222,2402.0,7.784473235736469,0.0,0.0,0.0,11.0,2.4849066497880004,0.4579517069109076,0.04909284951974387,False,False,2402.0,5,0,0,1,6,67,Dorsal Inner Mesoderm
01_16_52__s1,0,2522.0,1281,01_16_52__s1,all-well,xenopus,1281,2522,7051,A1,B4,E4,1,16,52,1281,1281,7.156176637480615,2522.0,7.833203948641057,0.0,0.0,0.0,8.0,2.1972245773362196,0.317208564631245,0.030463576158940395,False,False,2522.0,13,0,3,4,4,41,Inner Neuroectoderm
01_16_93__s1,0,1810.0,1027,01_16_93__s1,all-well,xenopus,1027,1810,5133,A1,B4,H9,1,16,93,1027,1027,6.93537044601511,1810.0,7.501634457883413,0.0,0.0,0.0,10.0,2.3978952727983707,0.5524861878453038,0.024813895781637715,False,False,1810.0,1,0,0,3,11,26,Neural Plate Border
01_17_09__s1,0,2936.0,1317,01_17_09__s1,all-well,xenopus,1317,2936,8339,A1,B5,A9,1,17,9,1317,1317,7.183870715062453,2936.0,7.98514393119862,0.0,0.0,0.0,13.0,2.6390573296152584,0.44277929155313356,0.037708830548926014,False,False,2936.0,2,2,2,5,3,49,Dorsal Inner Endoderm
01_17_30__s1,0,2482.0,1298,01_17_30__s1,all-well,xenopus,1298,2482,6770,A1,B5,C6,1,17,30,1298,1298,7.1693500166706,2482.0,7.817222785508166,0.0,0.0,0.0,15.0,2.772588722239781,0.604351329572925,0.1155172413793103,False,False,2482.0,7,0,0,7,6,67,Dorsal Inner Mesoderm
01_17_35__s1,0,3331.0,1549,01_17_35__s1,all-well,xenopus,1549,3331,9159,A1,B5,C11,1,17,35,1549,1549,7.346010209913293,3331.0,8.111328003286733,1.0,0.6931471805599453,0.03002101471029721,17.0,2.8903717578961645,0.5103572500750525,0.1420059582919563,False,False,3331.0,6,1,1,6,5,19,Outer Epidermis
01_17_77__s1,0,1775.0,1003,01_17_77__s1,all-well,xenopus,1003,1775,4972,A1,B5,G5,1,17,77,1003,1003,6.911747300251674,1775.0,7.4821189235521155,0.0,0.0,0.0,7.0,2.0794415416798357,0.39436619718309857,0.052111903455842025,False,False,1775.0,3,1,1,0,2,2,Outer Epidermis
01_18_02__s1,0,1600.0,1012,01_18_02__s1,all-well,xenopus,1012,1600,4349,A1,B6,A2,1,18,2,1012,1012,6.920671504248683,1600.0,7.3783837129967145,0.0,0.0,0.0,8.0,2.1972245773362196,0.5,0.02365415986949429,False,False,1600.0,6,1,1,6,5,68,Outer Neuroectoderm
01_18_26__s1,0,2608.0,1311,01_18_26__s1,all-well,xenopus,1311,2608,7133,A1,B6,C2,1,18,26,1311,1311,7.179307969504034,2608.0,7.866722285136729,1.0,0.6931471805599453,0.03834355828220859,4.0,1.6094379124341003,0.15337423312883436,0.019319938176197836,False,False,2608.0,3,1,1,0,2,2,Outer Epidermis
01_18_81__s1,0,4640.0,1764,01_18_81__s1,all-well,xenopus,1764,4640,12872,A1,B6,G9,1,18,81,1764,1764,7.475905969367397,4640.0,8.442685139241176,1.0,0.6931471805599453,0.021551724137931036,16.0,2.833213344056216,0.3448275862068966,0.035414725069897485,False,False,4640.0,3,1,1,0,2,9,Outer Epidermis
01_18_86__s1,0,4004.0,1696,01_18_86__s1,all-well,xenopus,1696,4004,11075,A1,B6,H2,1,18,86,1696,1696,7.436617265234227,4004.0,8.29529885950246,0.0,0.0,0.0,21.0,3.091042453358316,0.5244755244755245,0.06105512744516893,False,False,4004.0,12,3,4,11,13,73,Unidentified Cluster
01_18_90__s1,0,1947.0,1120,01_18_90__s1,all-well,xenopus,1120,1947,5270,A1,B6,H6,1,18,90,1120,1120,7.02197642307216,1947.0,7.5745584842024805,0.0,0.0,0.0,22.0,3.1354942159291497,1.1299435028248588,0.0145032632342277,False,False,1947.0,6,1,1,6,5,80,Outer Epidermis
01_19_08__s1,0,4599.0,1763,01_19_08__s1,all-well,xenopus,1763,4599,12556,A1,B7,A8,1,19,8,1763,1763,7.475339236566737,4599.0,8.433811582477187,2.0,1.0986122886681098,0.04348771472059143,23.0,3.1780538303479458,0.5001087192868015,0.04812268640930725,False,False,4599.0,2,2,2,5,3,84,Dorsal Inner Endoderm
01_19_18__s1,0,3100.0,1424,01_19_18__s1,all-well,xenopus,1424,3100,8372,A1,B7,B6,1,19,18,1424,1424,7.261927092702751,3100.0,8.03947991910045,0.0,0.0,0.0,17.0,2.8903717578961645,0.5483870967741935,0.04352226720647773,False,False,3100.0,7,0,0,1,6,82,Neural Plate Border
01_19_26__s1,0,2738.0,1321,01_19_26__s1,all-well,xenopus,1321,2738,7480,A1,B7,C2,1,19,26,1321,1321,7.186901020411631,2738.0,7.915348169263078,0.0,0.0,0.0,5.0,1.791759469228055,0.18261504747991236,0.03616721465476749,False,False,2738.0,12,3,4,11,13,73,Unidentified Cluster
01_19_27__s1,0,3778.0,1667,01_19_27__s1,all-well,xenopus,1667,3778,10160,A1,B7,C3,1,19,27,1667,1667,7.419380582918692,3778.0,8.237214703349489,0.0,0.0,0.0,17.0,2.8903717578961645,0.4499735309687666,0.0384985563041386,False,False,3778.0,0,0,0,2,0,1,Inner Epidermis
01_19_30__s1,0,1628.0,1023,01_19_30__s1,all-well,xenopus,1023,1628,4352,A1,B7,C6,1,19,30,1023,1023,6.931471805599453,1628.0,7.395721608602045,0.0,0.0,0.0,13.0,2.6390573296152584,0.7985257985257985,0.013610315186246417,False,False,1628.0,1,0,0,3,11,26,Inner Neuroectoderm
01_19_64__s1,0,3281.0,1443,01_19_64__s1,all-well,xenopus,1443,3281,8809,A1,B7,F4,1,19,64,1443,1443,7.275172319452771,3281.0,8.096208271650037,3.0,1.3862943611198906,0.09143553794574825,18.0,2.9444389791664403,0.5486132276744895,0.021428571428571432,False,False,3281.0,3,1,1,0,2,39,Outer Epidermis
01_20_23__s1,0,3682.0,1603,01_20_23__s1,all-well,xenopus,1603,3682,9858,A1,B8,B11,1,20,23,1603,1603,7.38025578842646,3682.0,8.211482916445066,0.0,0.0,0.0,15.0,2.772588722239781,0.4073872895165671,0.04179104477611941,False,False,3682.0,3,1,1,0,2,8,Outer Epidermis
01_20_64__s1,0,3591.0,1631,01_20_64__s1,all-well,xenopus,1631,3591,9672,A1,B8,F4,1,20,64,1631,1631,7.397561535524052,3591.0,8.18646442942209,1.0,0.6931471805599453,0.0278473962684489,16.0,2.833213344056216,0.4455583402951824,0.07301173402868316,False,False,3591.0,5,0,0,1,1,58,Inner Neuroectoderm
01_20_74__s1,0,3610.0,1473,01_20_74__s1,all-well,xenopus,1473,3610,9773,A1,B8,G2,1,20,74,1473,1473,7.295735072749282,3610.0,8.191740021277457,1.0,0.6931471805599453,0.02770083102493075,15.0,2.772588722239781,0.41551246537396125,0.08409893992932864,False,False,3610.0,2,2,2,5,3,72,Dorsal Inner Mesoderm
01_20_88__s1,0,1980.0,1131,01_20_88__s1,all-well,xenopus,1131,1980,5299,A1,B8,H4,1,20,88,1131,1131,7.0317412587631285,1980.0,7.591357046698551,0.0,0.0,0.0,10.0,2.3978952727983707,0.5050505050505051,0.09323308270676692,False,False,1980.0,6,1,1,6,5,24,Dorsal Outer Endoderm
01_21_38__s1,0,3226.0,1484,01_21_38__s1,all-well,xenopus,1484,3226,9047,A1,B9,D2,1,21,38,1484,1484,7.3031700512368,3226.0,8.079308192051961,0.0,0.0,0.0,14.0,2.70805020110221,0.4339739615623063,0.10586319218241043,False,False,3226.0,4,2,2,8,8,77,Ventral Inner Mesoderm
01_21_56__s1,0,2156.0,1154,01_21_56__s1,all-well,xenopus,1154,2156,6038,A1,B9,E8,1,21,56,1154,1154,7.051855622955894,2156.0,7.676473646389156,0.0,0.0,0.0,11.0,2.4849066497880004,0.5102040816326531,0.08074534161490685,False,False,2156.0,8,0,3,7,7,41,Dorsal Inner Mesoderm
01_21_57__s1,0,3641.0,1504,01_21_57__s1,all-well,xenopus,1504,3641,10455,A1,B9,E9,1,21,57,1504,1504,7.316548177182976,3641.0,8.200288260287554,0.0,0.0,0.0,16.0,2.833213344056216,0.43943971436418566,0.0444104134762634,False,False,3641.0,2,2,2,5,3,42,Dorsal Inner Endoderm
01_21_61__s1,0,3948.0,1701,01_21_61__s1,all-well,xenopus,1701,3948,11037,A1,B9,F1,1,21,61,1701,1701,7.43955930913332,3948.0,8.28121766128665,0.0,0.0,0.0,21.0,3.091042453358316,0.5319148936170213,0.03182429403854774,False,False,3948.0,12,3,4,11,13,16,Unidentified Cluster
01_21_90__s1,0,2591.0,1269,01_21_90__s1,all-well,xenopus,1269,2591,7332,A1,B9,H6,1,21,90,1269,1269,7.146772179452637,2591.0,7.860185057472165,0.0,0.0,0.0,10.0,2.3978952727983707,0.38595137012736397,0.050080775444264945,False,False,2591.0,6,1,1,6,5,45,Outer Epidermis
01_21_91__s1,0,3313.0,1585,01_21_91__s1,all-well,xenopus,1585,3313,9426,A1,B9,H7,1,21,91,1585,1585,7.368970402194793,3313.0,8.105911197986508,0.0,0.0,0.0,18.0,2.9444389791664403,0.5433142167220043,0.05530474040632054,False,False,3313.0,8,0,3,7,7,11,Inner Epidermis
01_22_05__s1,0,4327.0,1744,01_22_05__s1,all-well,xenopus,1744,4327,12216,A1,B10,A5,1,22,5,1744,1744,7.4645098346365275,4327.0,8.372860820526318,0.0,0.0,0.0,18.0,2.9444389791664403,0.4159926045759187,0.051086956521739134,False,False,4327.0,8,2,2,7,7,60,Ventral Inner Mesoderm
01_22_09__s1,0,1929.0,1150,01_22_09__s1,all-well,xenopus,1150,1929,5360,A1,B10,A9,1,22,9,1150,1150,7.048386408721883,1929.0,7.5652752818989315,0.0,0.0,0.0,12.0,2.5649493574615367,0.6220839813374806,0.0384985563041386,False,False,1929.0,1,0,0,3,11,33,Inner Epidermis
01_22_19__s1,0,3971.0,1597,01_22_19__s1,all-well,xenopus,1597,3971,10999,A1,B10,B7,1,22,19,1597,1597,7.37650812632622,3971.0,8.287025025165063,1.0,0.6931471805599453,0.02518257365902795,27.0,3.332204510175204,0.6799294887937547,0.06479217603911981,False,False,3971.0,4,2,2,4,4,21,Dorsal Inner Endoderm
01_22_25__s1,0,2107.0,1086,01_22_25__s1,all-well,xenopus,1086,2107,5768,A1,B10,C1,1,22,25,1086,1086,6.99117688712121,2107.0,7.653494909661253,0.0,0.0,0.0,6.0,1.9459101490553132,0.28476506881822494,0.04623376623376624,False,False,2107.0,6,1,1,6,5,45,Outer Epidermis
01_22_27__s1,0,3534.0,1571,01_22_27__s1,all-well,xenopus,1571,3534,9668,A1,B10,C3,1,22,27,1571,1571,7.360103972989152,3534.0,8.170468578330674,1.0,0.6931471805599453,0.028296547821165818,14.0,2.70805020110221,0.39615166949632147,0.04812268640930725,False,False,3534.0,3,1,1,0,2,70,Outer Epidermis
01_22_43__s1,0,4696.0,1781,01_22_43__s1,all-well,xenopus,1781,4696,12919,A1,B10,D7,1,22,43,1781,1781,7.485491608030754,4696.0,8.454679286026995,0.0,0.0,0.0,15.0,2.772588722239781,0.31942078364565585,0.0145032632342277,False,False,4696.0,3,1,1,0,2,2,Outer Epidermis
01_22_45__s1,0,1974.0,1141,01_22_45__s1,all-well,xenopus,1141,1974,5515,A1,B10,D9,1,22,45,1141,1141,7.040536390215956,1974.0,7.5883236773352225,0.0,0.0,0.0,17.0,2.8903717578961645,0.8611955420466059,0.011470281543274244,False,False,1974.0,1,0,0,3,11,32,Inner Epidermis
01_22_62__s1,0,2359.0,1270,01_22_62__s1,all-well,xenopus,1270,2359,6357,A1,B10,F2,1,22,62,1270,1270,7.147559271189454,2359.0,7.7664168980196555,0.0,0.0,0.0,14.0,2.70805020110221,0.5934718100890208,0.16464088397790055,False,False,2359.0,6,1,1,6,5,80,Outer Neuroectoderm
01_22_64__s1,0,2367.0,1282,01_22_64__s1,all-well,xenopus,1282,2367,6447,A1,B10,F4,1,22,64,1282,1282,7.1569563646156364,2367.0,7.769800996003896,0.0,0.0,0.0,10.0,2.3978952727983707,0.42247570764681025,0.023086269744835967,False,False,2367.0,12,3,4,11,13,52,Unidentified Cluster
01_22_94__s1,0,2421.0,1153,01_22_94__s1,all-well,xenopus,1153,2421,6731,A1,B10,H10,1,22,94,1153,1153,7.050989447068045,2421.0,7.792348924113037,1.0,0.6931471805599453,0.04130524576621231,8.0,2.1972245773362196,0.3304419661296985,0.035414725069897485,False,False,2421.0,4,2,2,8,8,77,Ventral Inner Mesoderm
01_23_53__s1,0,3540.0,1705,01_23_53__s1,all-well,xenopus,1705,3540,9827,A1,B11,E5,1,23,53,1705,1705,7.441906728051625,3540.0,8.172164452111904,0.0,0.0,0.0,22.0,3.1354942159291497,0.6214689265536724,0.06479217603911981,False,False,3540.0,5,0,0,1,1,23,Neural Plate Border
01_23_59__s1,0,3278.0,1523,01_23_59__s1,all-well,xenopus,1523,3278,8752,A1,B11,E11,1,23,59,1523,1523,7.329093736246592,3278.0,8.095293776844649,0.0,0.0,0.0,17.0,2.8903717578961645,0.5186089078706528,0.09131403118040088,False,False,3278.0,5,0,0,1,1,18,Inner Neuroectoderm
01_23_60__s1,0,2757.0,1364,01_23_60__s1,all-well,xenopus,1364,2757,7632,A1,B11,E12,1,23,60,1364,1364,7.21890970761906,2757.0,7.922261058353247,0.0,0.0,0.0,14.0,2.70805020110221,0.5077983315197679,0.040947212629501725,False,False,2757.0,13,0,3,4,4,18,Inner Neuroectoderm
01_23_78__s1,0,3559.0,1480,01_23_78__s1,all-well,xenopus,1480,3559,9533,A1,B11,G6,1,23,78,1480,1480,7.300472814267799,3559.0,8.177515823846075,1.0,0.6931471805599453,0.02809778027535825,16.0,2.833213344056216,0.449564484405732,0.0346740638002774,False,False,3559.0,2,2,2,5,3,42,Dorsal Inner Endoderm
01_23_87__s1,0,2936.0,1401,01_23_87__s1,all-well,xenopus,1401,2936,8015,A1,B11,H3,1,23,87,1401,1401,7.2456550675945355,2936.0,7.98514393119862,1.0,0.6931471805599453,0.03405994550408719,12.0,2.5649493574615367,0.4087193460490463,0.04264927245358756,False,False,2936.0,4,0,3,4,4,76,Inner Neuroectoderm
01_23_94__s1,0,2566.0,1293,01_23_94__s1,all-well,xenopus,1293,2566,7313,A1,B11,H10,1,23,94,1293,1293,7.165493475060845,2566.0,7.8504931808711405,0.0,0.0,0.0,10.0,2.3978952727983707,0.3897116134060795,0.07599999999999998,False,False,2566.0,7,0,0,1,6,67,Inner Neuroectoderm
01_24_29__s1,0,3519.0,1600,01_24_29__s1,all-well,xenopus,1600,3519,9712,A1,B12,C5,1,24,29,1600,1600,7.3783837129967145,3519.0,8.166216268592143,0.0,0.0,0.0,14.0,2.70805020110221,0.3978402955385053,0.09131403118040088,False,False,3519.0,0,0,0,2,0,65,Inner Epidermis
01_24_43__s1,0,3041.0,1362,01_24_43__s1,all-well,xenopus,1362,3041,8311,A1,B12,D7,1,24,43,1362,1362,7.217443431696533,3041.0,8.020270472819238,0.0,0.0,0.0,13.0,2.6390573296152584,0.4274909569220651,0.07599999999999998,False,False,3041.0,14,3,6,12,16,14,Unidentified Cluster
01_24_52__s1,0,2361.0,1243,01_24_52__s1,all-well,xenopus,1243,2361,6610,A1,B12,E4,1,24,52,1243,1243,7.126087273299125,2361.0,7.767263996757308,0.0,0.0,0.0,12.0,2.5649493574615367,0.5082592121982211,0.09520182787509518,False,False,2361.0,3,1,1,0,2,45,Outer Epidermis
01_24_55__s1,0,3097.0,1449,01_24_55__s1,all-well,xenopus,1449,3097,8613,A1,B12,E7,1,24,55,1449,1449,7.27931883541462,3097.0,8.038512020976814,0.0,0.0,0.0,20.0,3.044522437723423,0.6457862447529867,0.08583690987124462,False,False,3097.0,0,0,0,2,0,30,Inner Epidermis
01_24_80__s1,0,3250.0,1347,01_24_80__s1,all-well,xenopus,1347,3250,9154,A1,B12,G8,1,24,80,1347,1347,7.206377291472252,3250.0,8.086717920303906,0.0,0.0,0.0,14.0,2.70805020110221,0.43076923076923074,0.029143105698129616,False,False,3250.0,14,3,6,12,16,14,Unidentified Cluster
01_25_11__s1,0,2092.0,1174,01_25_11__s1,all-well,xenopus,1174,2092,5820,A1,C1,A11,1,25,11,1174,1174,7.069023426578259,2092.0,7.646353722445999,0.0,0.0,0.0,12.0,2.5649493574615367,0.5736137667304015,0.02252614641995173,False,False,2092.0,1,0,0,3,11,33,Inner Epidermis
01_25_13__s1,0,1851.0,1089,01_25_13__s1,all-well,xenopus,1089,1851,5049,A1,C1,B1,1,25,13,1089,1089,6.993932975223189,1851.0,7.524021415206125,0.0,0.0,0.0,9.0,2.302585092994046,0.48622366288492713,0.09722222222222224,False,False,1851.0,1,0,0,3,11,13,Inner Neuroectoderm
01_25_18__s1,0,2982.0,1439,01_25_18__s1,all-well,xenopus,1439,2982,8374,A1,C1,B6,1,25,18,1439,1439,7.272398392570047,2982.0,8.000684784514748,1.0,0.6931471805599453,0.0335345405767941,9.0,2.302585092994046,0.30181086519114686,0.06479217603911981,False,False,2982.0,0,0,0,2,0,22,Inner Epidermis
01_25_55__s1,0,1808.0,1086,01_25_55__s1,all-well,xenopus,1086,1808,4936,A1,C1,E7,1,25,55,1086,1086,6.99117688712121,1808.0,7.500529485395295,0.0,0.0,0.0,7.0,2.0794415416798357,0.38716814159292035,0.030463576158940395,False,False,1808.0,0,0,0,2,0,1,Inner Epidermis
01_26_27__s1,0,2126.0,1192,01_26_27__s1,all-well,xenopus,1192,2126,5719,A1,C2,C3,1,26,27,1192,1192,7.084226422097916,2126.0,7.6624678152002375,0.0,0.0,0.0,11.0,2.4849066497880004,0.517403574788335,0.052111903455842025,False,False,2126.0,7,0,0,1,6,50,Neural Plate Border
01_26_34__s1,0,3722.0,1627,01_26_34__s1,all-well,xenopus,1627,3722,10324,A1,C2,C10,1,26,34,1627,1627,7.395107546562485,3722.0,8.222285073872717,0.0,0.0,0.0,13.0,2.6390573296152584,0.3492745835572273,0.0575373993095512,False,False,3722.0,13,0,3,4,4,17,Dorsal Inner Mesoderm
01_26_39__s1,0,2577.0,1381,01_26_39__s1,all-well,xenopus,1381,2577,6854,A1,C2,D3,1,26,39,1381,1381,7.231287004327616,2577.0,7.8547691834991324,0.0,0.0,0.0,15.0,2.772588722239781,0.5820721769499418,0.0346740638002774,False,False,2577.0,1,0,0,3,11,13,Inner Epidermis
01_26_40__s1,0,2989.0,1447,01_26_40__s1,all-well,xenopus,1447,2989,8051,A1,C2,D4,1,26,40,1447,1447,7.277938572945661,2989.0,8.003028666384733,0.0,0.0,0.0,15.0,2.772588722239781,0.5018400802944128,0.04179104477611941,False,False,2989.0,5,0,0,1,1,10,Inner Neuroectoderm
01_26_53__s1,0,1837.0,1086,01_26_53__s1,all-well,xenopus,1086,1837,5118,A1,C2,E5,1,26,53,1086,1086,6.99117688712121,1837.0,7.516433302915632,1.0,0.6931471805599453,0.05443658138268917,4.0,1.6094379124341003,0.21774632553075668,0.06741573033707866,False,False,1837.0,0,0,0,2,0,30,Inner Neuroectoderm
01_26_77__s1,0,2886.0,1433,01_26_77__s1,all-well,xenopus,1433,2886,8017,A1,C2,G5,1,26,77,1433,1433,7.2682230211595655,2886.0,7.967973179662935,2.0,1.0986122886681098,0.0693000693000693,16.0,2.833213344056216,0.5544005544005544,0.03394495412844037,False,False,2886.0,1,0,0,3,9,48,Inner Epidermis
01_27_03__s1,0,3075.0,1318,01_27_03__s1,all-well,xenopus,1318,3075,8591,A1,C3,A3,1,27,3,1318,1318,7.1846291527173145,3075.0,8.031385330625534,0.0,0.0,0.0,14.0,2.70805020110221,0.45528455284552843,0.03182429403854774,False,False,3075.0,2,2,2,5,3,84,Dorsal Inner Endoderm
01_27_19__s1,0,3756.0,1672,01_27_19__s1,all-well,xenopus,1672,3756,10224,A1,C3,B7,1,27,19,1672,1672,7.422373700986824,3756.0,8.231376045573969,0.0,0.0,0.0,11.0,2.4849066497880004,0.2928647497337593,0.021428571428571432,False,False,3756.0,11,1,1,0,12,35,Outer Epidermis
01_27_31__s1,0,4163.0,1770,01_27_31__s1,all-well,xenopus,1770,4163,11207,A1,C3,C7,1,27,31,1770,1770,7.479299637782834,4163.0,8.33423142973486,1.0,0.6931471805599453,0.024021138601969732,29.0,3.4011973816621555,0.6966130194571223,0.02252614641995173,False,False,4163.0,5,0,0,1,1,23,Inner Epidermis
01_27_73__s1,0,1838.0,1007,01_27_73__s1,all-well,xenopus,1007,1838,5046,A1,C3,G1,1,27,73,1007,1007,6.915723448631314,1838.0,7.516977224604321,0.0,0.0,0.0,7.0,2.0794415416798357,0.38084874863982593,0.04531410916580845,False,False,1838.0,8,2,2,4,7,60,Ventral Inner Mesoderm
01_27_81__s1,0,5777.0,2051,01_27_81__s1,all-well,xenopus,2051,5777,16114,A1,C3,G9,1,27,81,2051,2051,7.62657020629066,5777.0,8.661812881026181,2.0,1.0986122886681098,0.0346200450060585,25.0,3.258096538021482,0.43275056257573136,0.040947212629501725,False,False,5777.0,9,0,3,9,10,5,Inner Epidermis
01_28_23__s1,0,8043.0,2435,01_28_23__s1,all-well,xenopus,2435,8043,22019,A1,C4,B11,1,28,23,2435,2435,7.798112628829788,8043.0,8.992681750892542,0.0,0.0,0.0,43.0,3.784189633918261,0.5346263831903518,0.03394495412844037,False,False,8043.0,2,2,2,5,3,47,Dorsal Inner Mesoderm
01_28_31__s1,0,3508.0,1573,01_28_31__s1,all-well,xenopus,1573,3508,9262,A1,C4,C7,1,28,31,1573,1573,7.3613754289773485,3508.0,8.163086375583216,0.0,0.0,0.0,22.0,3.1354942159291497,0.6271379703534777,0.1235347159603246,False,False,3508.0,8,0,3,7,7,11,Inner Neuroectoderm
01_28_96__s1,0,2261.0,1224,01_28_96__s1,all-well,xenopus,1224,2261,6242,A1,C4,H12,1,28,96,1224,1224,7.110696122978827,2261.0,7.724004656676065,0.0,0.0,0.0,6.0,1.9459101490553132,0.26536930561698363,0.01983663943990665,False,False,2261.0,6,1,1,6,5,24,Outer Neuroectoderm
